Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
9/1/2022 0:29,1291,800532130,1291,800532130,14897.03,US Dollar,14897.03,US Dollar,Reinvestment,0
9/1/2022 0:26,531,8005335A0,531,8005335A0,98798.6,US Dollar,98798.6,US Dollar,Reinvestment,0
9/1/2022 0:17,1394,8005356A0,1394,8005356A0,16230.89,US Dollar,16230.89,US Dollar,Reinvestment,0
9/1/2022 0:26,1291,8001249D0,1291,8001249D0,23448.95,US Dollar,23448.95,US Dollar,Reinvestment,0
9/1/2022 0:17,3543,800124A20,3543,800124A20,3299.54,US Dollar,3299.54,US Dollar,Reinvestment,0
9/1/2022 0:24,1231,800124B60,1231,800124B60,16627.31,US Dollar,16627.31,US Dollar,Reinvestment,0
9/1/2022 0:16,1,8005365B0,1,8005365B0,21297.82,US Dollar,21297.82,US Dollar,Reinvestment,0
9/1/2022 0:01,3525,800536600,3525,800536600,3782.72,US Dollar,3782.72,US Dollar,Reinvestment,0
9/1/2022 0:20,1291,8005366A0,1291,8005366A0,544.69,US Dollar,544.69,US Dollar,Reinvestment,0
9/1/2022 0:11,3312,800536740,3312,800536740,348.03,US Dollar,348.03,US Dollar,Reinvestment,0
9/1/2022 0:20,3814,80053C0F0,3814,80053C0F0,533.22,US Dollar,533.22,US Dollar,Reinvestment,0
9/1/2022 0:20,3869,80053C1E0,531,8005335A0,2243.23,US Dollar,2243.23,US Dollar,ACH,0
9/1/2022 0:17,1394,80053CAC0,1394,80053CAC0,2481.97,US Dollar,2481.97,US Dollar,Reinvestment,0
9/1/2022 0:10,3830,80053D060,3830,80053D060,1151.43,US Dollar,1151.43,US Dollar,Reinvestment,0
9/1/2022 0:29,1217,80053EB90,1217,80053EB90,21799.42,US Dollar,21799.42,US Dollar,Reinvestment,0
9/1/2022 0:21,1394,80053ED70,1394,80053ED70,108587.9,US Dollar,108587.9,US Dollar,Reinvestment,0
9/1/2022 0:02,2860,80055BB30,2860,80055BB30,9814.78,US Dollar,9814.78,US Dollar,Reinvestment,0
9/1/2022 0:10,1217,80055BE00,1217,80055BE00,6591.4,US Dollar,6591.4,US Dollar,Reinvestment,0
9/1/2022 0:25,2860,80055BEA0,2860,80055BEA0,27223.62,US Dollar,27223.62,US Dollar,Reinvestment,0
9/1/2022 0:24,1231,80055C940,1231,80055C940,20828,US Dollar,20828,US Dollar,Reinvestment,0
9/1/2022 0:04,1394,80055CDF0,1394,80055CDF0,137798.14,US Dollar,137798.14,US Dollar,Reinvestment,0
9/1/2022 0:09,1394,80052AF40,1394,80052AF40,20.23,US Dollar,20.23,US Dollar,Reinvestment,0
9/1/2022 0:29,224,80052C5F0,224,80052C5F0,5.85,US Dollar,5.85,US Dollar,Reinvestment,0
9/1/2022 0:07,11,80052FE80,16739,808286750,20.99,US Dollar,20.99,US Dollar,Credit Card,0
9/1/2022 0:14,12,800532990,12,800532990,10.19,US Dollar,10.19,US Dollar,Reinvestment,0
9/1/2022 0:20,1639,800535650,1639,800535650,11.48,US Dollar,11.48,US Dollar,Reinvestment,0
9/1/2022 0:02,20,800536830,219975,80CE5EAB0,5.74,US Dollar,5.74,US Dollar,Credit Card,0
9/1/2022 0:18,12,80053C000,12,80053C000,21.38,US Dollar,21.38,US Dollar,Reinvestment,0
9/1/2022 0:15,11,80053CA20,11,80053CA20,8.78,US Dollar,8.78,US Dollar,Reinvestment,0
9/1/2022 0:04,224,80055BAE0,224,80055BAE0,20.64,US Dollar,20.64,US Dollar,Reinvestment,0
9/1/2022 0:29,1217,80055BE00,1217,80055BE00,5.65,US Dollar,5.65,US Dollar,Reinvestment,0
9/1/2022 0:10,2860,80055BEA0,2860,80055BEA0,14.04,US Dollar,14.04,US Dollar,Reinvestment,0
9/1/2022 0:03,1422,8005631B0,1422,8005631B0,83592.19,US Dollar,83592.19,US Dollar,Reinvestment,0
9/1/2022 0:27,2860,800563200,2860,800563200,1463.93,US Dollar,1463.93,US Dollar,Reinvestment,0
9/1/2022 0:15,531,8004FEF90,531,8004FEF90,26585.97,US Dollar,26585.97,US Dollar,Reinvestment,0
9/1/2022 0:20,1231,800527A00,1231,800527A00,4895.5,US Dollar,4895.5,US Dollar,Reinvestment,0
9/1/2022 0:20,349,800562F60,349,800562F60,15799.86,US Dollar,15799.86,US Dollar,Reinvestment,0
9/1/2022 0:00,1231,800563840,1231,800563840,7137.55,US Dollar,7137.55,US Dollar,Reinvestment,0
9/1/2022 0:02,1231,800527A00,20,800563A70,1148446,US Dollar,1148446,US Dollar,ACH,0
9/1/2022 0:29,3695,800563DE0,1422,800562F10,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:09,531,8004FEF90,531,8004FEF90,21.83,US Dollar,21.83,US Dollar,Reinvestment,0
9/1/2022 0:24,1639,800529A90,16866,806564000,43.62,US Dollar,43.62,US Dollar,Credit Card,0
9/1/2022 0:25,1422,800562F10,1422,800562F10,3.05,US Dollar,3.05,US Dollar,Reinvestment,0
9/1/2022 0:14,531,800563930,3389,8062F5310,101.34,US Dollar,101.34,US Dollar,Credit Card,0
9/1/2022 0:09,20,800563A70,115966,80FC560C0,364.59,US Dollar,364.59,US Dollar,Credit Card,0
9/1/2022 0:01,224,8005666C0,224,8005666C0,13.44,US Dollar,13.44,US Dollar,Reinvestment,0
9/1/2022 0:10,349,800566480,349,800566480,78771.02,US Dollar,78771.02,US Dollar,Reinvestment,0
9/1/2022 0:18,1291,800566EC0,1291,800566EC0,11.8,US Dollar,11.8,US Dollar,Reinvestment,0
9/1/2022 0:05,11,8005674F0,11,8005674F0,3.87,US Dollar,3.87,US Dollar,Reinvestment,0
9/1/2022 0:19,11,8005685B0,11,8005685B0,2457.28,US Dollar,2457.28,US Dollar,Reinvestment,0
9/1/2022 0:22,11,800569F70,11,800569F70,139313.78,US Dollar,139313.78,US Dollar,Reinvestment,0
9/1/2022 0:20,11,800569F70,11,800569F70,23.44,US Dollar,23.44,US Dollar,Reinvestment,0
9/1/2022 0:22,1217,80056A470,1217,80056A470,10.1,US Dollar,10.1,US Dollar,Reinvestment,0
9/1/2022 0:16,11,8002CCA00,20,80056AC90,188.9,US Dollar,188.9,US Dollar,Cheque,0
9/1/2022 0:26,11,8002CCA00,20,80056AC90,733.29,US Dollar,733.29,US Dollar,Credit Card,0
9/1/2022 0:02,1422,80056D830,1422,80056D830,1075720.85,US Dollar,1075720.85,US Dollar,Reinvestment,0
9/1/2022 0:01,1422,80056D830,1422,80056D830,22.68,US Dollar,22.68,US Dollar,Reinvestment,0
9/1/2022 0:28,1422,80056DC60,1422,80056DC60,398913.39,US Dollar,398913.39,US Dollar,Reinvestment,0
9/1/2022 0:12,1422,80056DC60,1422,80056DC60,24.44,US Dollar,24.44,US Dollar,Reinvestment,0
9/1/2022 0:07,2860,80056F030,2860,80056F030,129699.24,US Dollar,129699.24,US Dollar,Reinvestment,0
9/1/2022 0:24,1639,800570D30,1639,800570D30,427.8,US Dollar,427.8,US Dollar,Reinvestment,0
9/1/2022 0:15,2860,8005714C0,2860,8005714C0,41265.72,US Dollar,41265.72,US Dollar,Reinvestment,0
9/1/2022 0:09,2860,8005714C0,2860,8005714C0,8.59,US Dollar,8.59,US Dollar,Reinvestment,0
9/1/2022 0:18,1,800571F90,1,800571F90,12970.22,US Dollar,12970.22,US Dollar,Reinvestment,0
9/1/2022 0:09,3512,800571FE0,3512,800571FE0,3678.44,US Dollar,3678.44,US Dollar,Reinvestment,0
9/1/2022 0:25,12,8005720D0,12,8005720D0,32007.19,US Dollar,32007.19,US Dollar,Reinvestment,0
9/1/2022 0:14,1639,8.01E+06,1639,8.01E+06,8.32,US Dollar,8.32,US Dollar,Reinvestment,0
9/1/2022 0:16,11,800570900,11,800570900,8.27,US Dollar,8.27,US Dollar,Reinvestment,0
9/1/2022 0:10,349,800570FD0,349,800570FD0,5.86,US Dollar,5.86,US Dollar,Reinvestment,0
9/1/2022 0:27,1231,800573990,1231,800573990,5.23,US Dollar,5.23,US Dollar,Reinvestment,0
9/1/2022 0:14,11,800575F00,11,800575F00,853246.65,US Dollar,853246.65,US Dollar,Reinvestment,0
9/1/2022 0:11,1,800575FF0,1,800575FF0,12.48,US Dollar,12.48,US Dollar,Reinvestment,0
9/1/2022 0:28,1217,8004EEAF0,1217,8004EEAF0,6549.64,US Dollar,6549.64,US Dollar,Reinvestment,0
9/1/2022 0:04,1,8004EFA00,1,8004EFA00,15435.01,US Dollar,15435.01,US Dollar,Reinvestment,0
9/1/2022 0:20,11,8004F01E0,11,8004F01E0,10284.91,US Dollar,10284.91,US Dollar,Reinvestment,0
9/1/2022 0:27,20,8004F0280,20,8004F0280,84514.3,US Dollar,84514.3,US Dollar,Reinvestment,0
9/1/2022 0:06,349,8004F0370,349,8004F0370,18926.55,US Dollar,18926.55,US Dollar,Reinvestment,0
9/1/2022 0:10,3822,8004F03C0,12,8004FE010,13080.78,US Dollar,13080.78,US Dollar,Cheque,0
9/1/2022 0:09,20,800567820,349,8004F1850,1187703.74,US Dollar,1187703.74,US Dollar,Cheque,0
9/1/2022 0:03,3830,8004F18A0,3830,8004F18A0,1100.01,US Dollar,1100.01,US Dollar,Reinvestment,0
9/1/2022 0:09,3368,8004F3BC0,3368,8004F3BC0,1059.53,US Dollar,1059.53,US Dollar,Reinvestment,0
9/1/2022 0:02,1217,8004F3C10,1217,8004F3C10,133245.1,US Dollar,133245.1,US Dollar,Reinvestment,0
9/1/2022 0:28,349,8004F3CB0,349,8004F3CB0,944.36,US Dollar,944.36,US Dollar,Reinvestment,0
9/1/2022 0:02,20,8004F3E90,20,8004F3E90,33454.78,US Dollar,33454.78,US Dollar,Reinvestment,0
9/1/2022 0:24,1217,80056F370,531,8004F77C0,394630,US Dollar,394630,US Dollar,ACH,0
9/1/2022 0:18,1422,8004F7810,1422,8004F7810,25021.77,US Dollar,25021.77,US Dollar,Reinvestment,0
9/1/2022 0:12,1217,8004F7860,1217,8004F7860,6423.35,US Dollar,6423.35,US Dollar,Reinvestment,0
9/1/2022 0:29,394,8004F79A0,394,8004F79A0,29016.27,US Dollar,29016.27,US Dollar,Reinvestment,0
9/1/2022 0:19,12,8004FE010,12,8004FE010,7479.37,US Dollar,7479.37,US Dollar,Reinvestment,0
9/1/2022 0:21,1291,800566BD0,1291,800566BD0,17467.6,US Dollar,17467.6,US Dollar,Reinvestment,0
9/1/2022 0:19,3558,800568B40,3558,800568B40,15259.32,US Dollar,15259.32,US Dollar,Reinvestment,0
9/1/2022 0:13,1,800569830,1,800569830,23.55,US Dollar,23.55,US Dollar,Reinvestment,0
9/1/2022 0:24,3581,8005698D0,3581,8005698D0,10121.98,US Dollar,10121.98,US Dollar,Reinvestment,0
9/1/2022 0:13,3278,80056CC40,3278,80056CC40,2239.72,US Dollar,2239.72,US Dollar,Reinvestment,0
9/1/2022 0:23,1,80056CF60,1,80056CF60,3091.48,US Dollar,3091.48,US Dollar,Reinvestment,0
9/1/2022 0:25,1217,80056F370,1217,80056F370,47563.59,US Dollar,47563.59,US Dollar,Reinvestment,0
9/1/2022 0:14,3896,80056FA80,3896,80056FA80,1132.69,US Dollar,1132.69,US Dollar,Reinvestment,0
9/1/2022 0:19,20,800043DA0,1639,800568AF0,2558.61,US Dollar,2558.61,US Dollar,Cheque,0
9/1/2022 0:21,20,800043DA0,1639,800568AF0,2612.81,US Dollar,2612.81,US Dollar,Credit Card,0
9/1/2022 0:09,1217,8004EEAF0,1217,8004EEAF0,23.37,US Dollar,23.37,US Dollar,Reinvestment,0
9/1/2022 0:29,224,8004EF160,224,8004EF160,8.13,US Dollar,8.13,US Dollar,Reinvestment,0
9/1/2022 0:18,11,8004F01E0,11,8004F01E0,17.38,US Dollar,17.38,US Dollar,Reinvestment,0
9/1/2022 0:22,20,8004F0280,20,8004F0280,5.54,US Dollar,5.54,US Dollar,Reinvestment,0
9/1/2022 0:19,349,8004F0E30,349,8004F0E30,9.98,US Dollar,9.98,US Dollar,Reinvestment,0
9/1/2022 0:13,224,8004F1220,35145,81B729110,85.6,US Dollar,85.6,US Dollar,Credit Card,0
9/1/2022 0:02,349,8004F1850,28865,80DAAAA00,9.24,US Dollar,9.24,US Dollar,Credit Card,0
9/1/2022 0:28,20,8004F3E90,20,8004F3E90,5.86,US Dollar,5.86,US Dollar,Reinvestment,0
9/1/2022 0:21,531,8004F3F30,31635,81640B870,45.3,US Dollar,45.3,US Dollar,Credit Card,0
9/1/2022 0:26,531,8004F77C0,215514,8169BE3D0,1.38,US Dollar,1.38,US Dollar,Credit Card,0
9/1/2022 0:15,1639,800566260,1639,800566260,21.49,US Dollar,21.49,US Dollar,Reinvestment,0
9/1/2022 0:17,12,800567210,65793,81B7292A0,136.63,US Dollar,136.63,US Dollar,Credit Card,0
9/1/2022 0:23,20,800567820,20,800567820,9.12,US Dollar,9.12,US Dollar,Reinvestment,0
9/1/2022 0:21,20,800568A50,35145,81B729110,49.08,US Dollar,49.08,US Dollar,Credit Card,0
9/1/2022 0:29,1,800569830,1,800569830,7.32,US Dollar,7.32,US Dollar,Reinvestment,0
9/1/2022 0:12,394,80056EDE0,394,80056EDE0,47.61,Euro,55.79,US Dollar,ACH,0
9/1/2022 0:12,394,80056EDE0,225430,80AD3BFD0,47.61,Euro,47.61,Euro,Credit Card,0
9/1/2022 0:11,394,80056FDF0,13395,806084120,8.89,US Dollar,8.89,US Dollar,Credit Card,0
9/1/2022 0:16,1394,8004B9C00,1394,8004B9C00,34636.25,US Dollar,34636.25,US Dollar,Reinvestment,0
9/1/2022 0:24,3523,8004B9D40,1394,8004E9700,4194.78,US Dollar,4194.78,US Dollar,ACH,0
9/1/2022 0:04,3535,8004BA900,3535,8004BA900,84.79,US Dollar,84.79,US Dollar,Reinvestment,0
9/1/2022 0:13,12,8004D2F30,12,8004D2F30,16684.17,US Dollar,16684.17,US Dollar,Reinvestment,0
9/1/2022 0:15,349,8004D35C0,349,8004D35C0,1851.16,US Dollar,1851.16,US Dollar,Reinvestment,0
9/1/2022 0:02,1,8004D4550,1,8004D4550,41262.7,US Dollar,41262.7,US Dollar,Reinvestment,0
9/1/2022 0:00,1394,8004E7AD0,1394,8004E7AD0,3057.33,US Dollar,3057.33,US Dollar,Reinvestment,0
9/1/2022 0:02,20,8004EADD0,20,8004EADD0,22351.8,US Dollar,22351.8,US Dollar,Reinvestment,0
9/1/2022 0:20,3561,8004ED880,1639,80057CB90,868.75,US Dollar,868.75,US Dollar,ACH,0
9/1/2022 0:07,1231,80057CB40,1231,80057CB40,39425.94,US Dollar,39425.94,US Dollar,Reinvestment,0
9/1/2022 0:10,1639,80057CB90,1639,80057CB90,2.05,US Dollar,2.05,US Dollar,Reinvestment,0
9/1/2022 0:12,1291,8004B9890,19325,808CF4D90,152.19,US Dollar,152.19,US Dollar,Credit Card,0
9/1/2022 0:19,1639,8004CEB60,1639,8004CEB60,7.58,US Dollar,7.58,US Dollar,Reinvestment,0
9/1/2022 0:12,1639,8004DE9F0,1639,8004DE9F0,7.03,US Dollar,7.03,US Dollar,Reinvestment,0
9/1/2022 0:11,1,8004E6FC0,1,8004E6FC0,3.91,US Dollar,3.91,US Dollar,Reinvestment,0
9/1/2022 0:16,1394,8004E7AD0,1394,8004E7AD0,18.81,US Dollar,18.81,US Dollar,Reinvestment,0
9/1/2022 0:00,1,8004E9FA0,1,8004E9FA0,19.91,US Dollar,19.91,US Dollar,Reinvestment,0
9/1/2022 0:03,531,8004EA6F0,531,8004EA6F0,22.51,US Dollar,22.51,US Dollar,Reinvestment,0
9/1/2022 0:11,1,8004EA830,1,8004EA830,24.14,US Dollar,24.14,US Dollar,Reinvestment,0
9/1/2022 0:07,1231,8004EC2B0,1231,8004EC2B0,4.55,US Dollar,4.55,US Dollar,Reinvestment,0
9/1/2022 0:20,1231,8004ED920,1231,8004ED920,7.38,US Dollar,7.38,US Dollar,Reinvestment,0
9/1/2022 0:22,12,800582740,12,800582740,123182.68,US Dollar,123182.68,US Dollar,Reinvestment,0
9/1/2022 0:18,11,8004E7830,1291,800582CC0,4104.76,US Dollar,4104.76,US Dollar,Cheque,0
9/1/2022 0:26,11,8004E7830,1291,800582CC0,1148.14,US Dollar,1148.14,US Dollar,Credit Card,0
9/1/2022 0:08,12,8005830A0,12,8005830A0,22.82,US Dollar,22.82,US Dollar,Reinvestment,0
9/1/2022 0:10,20,80020A1E0,1422,800583680,2938.26,US Dollar,2938.26,US Dollar,Cheque,0
9/1/2022 0:27,20,80020A1E0,1422,800583680,1618.65,US Dollar,1618.65,US Dollar,Credit Card,0
9/1/2022 0:24,1,800583BF0,1,800583BF0,22.62,US Dollar,22.62,US Dollar,Reinvestment,0
9/1/2022 0:27,1231,800584710,1231,800584710,579594.9,US Dollar,579594.9,US Dollar,Reinvestment,0
9/1/2022 0:25,20,8005847B0,20,8005847B0,6103.65,US Dollar,6103.65,US Dollar,Reinvestment,0
9/1/2022 0:17,1231,800584710,1231,800584710,10.7,US Dollar,10.7,US Dollar,Reinvestment,0
9/1/2022 0:26,1422,8005854C0,1422,8005854C0,18793781.85,US Dollar,18793781.85,US Dollar,Reinvestment,0
9/1/2022 0:27,1422,8005854C0,1422,8005854C0,24.78,US Dollar,24.78,US Dollar,Reinvestment,0
9/1/2022 0:06,531,800588650,531,800588650,331532.37,US Dollar,331532.37,US Dollar,Reinvestment,0
9/1/2022 0:16,2860,8.01E+06,2860,8.01E+06,1370.71,US Dollar,1370.71,US Dollar,Reinvestment,0
9/1/2022 0:20,349,8005886A0,226624,80B0443D0,12.06,US Dollar,12.06,US Dollar,Credit Card,0
9/1/2022 0:27,11,800584F00,11,800584F00,261848.36,US Dollar,261848.36,US Dollar,Reinvestment,0
9/1/2022 0:11,1217,800589A40,1217,800589A40,943890.04,US Dollar,943890.04,US Dollar,Reinvestment,0
9/1/2022 0:23,1,800589730,1,800589730,1794483.76,US Dollar,1794483.76,US Dollar,Reinvestment,0
9/1/2022 0:25,531,800589820,531,800589820,24614.65,US Dollar,24614.65,US Dollar,Reinvestment,0
9/1/2022 0:16,3844,800589870,531,800589820,0.02,US Dollar,0.02,US Dollar,Cheque,0
9/1/2022 0:22,20,80058AAF0,20,80058AAF0,20203.77,US Dollar,20203.77,US Dollar,Reinvestment,0
9/1/2022 0:15,12,80058B170,12,80058B170,16.27,US Dollar,16.27,US Dollar,Reinvestment,0
9/1/2022 0:07,1291,80058AF30,1291,80058AF30,31142.22,US Dollar,31142.22,US Dollar,Reinvestment,0
9/1/2022 0:16,394,800219F80,224,80058C710,10946.36,US Dollar,10946.36,US Dollar,Cheque,0
9/1/2022 0:25,394,800219F80,224,80058C710,113075.58,US Dollar,113075.58,US Dollar,Cash,0
9/1/2022 0:07,1291,80058CF30,1291,80058CF30,21.08,US Dollar,21.08,US Dollar,Reinvestment,0
9/1/2022 0:03,1,80058D860,1,80058D860,83879.55,US Dollar,83879.55,US Dollar,Reinvestment,0
9/1/2022 0:29,20,80058BF30,20,80058BF30,1755708.92,US Dollar,1755708.92,US Dollar,Reinvestment,0
9/1/2022 0:03,3232,80058C020,349,80058DBC0,3823.45,US Dollar,3823.45,US Dollar,ACH,0
9/1/2022 0:01,2860,80058C070,2860,80058C070,1127.76,US Dollar,1127.76,US Dollar,Reinvestment,0
9/1/2022 0:12,20,80058D620,20,80058D620,3604.14,US Dollar,3604.14,US Dollar,Reinvestment,0
9/1/2022 0:12,349,80058DBC0,349,80058DBC0,422.18,US Dollar,422.18,US Dollar,Reinvestment,0
9/1/2022 0:20,531,80058BC30,531,80058BC30,4927929.96,US Dollar,4927929.96,US Dollar,Reinvestment,0
9/1/2022 0:26,349,8003AC930,349,8003AC930,6.63,US Dollar,6.63,US Dollar,Reinvestment,0
9/1/2022 0:26,1639,8004D66F0,1639,8004D66F0,42719.53,US Dollar,42719.53,US Dollar,Reinvestment,0
9/1/2022 0:20,1639,8004D66F0,1639,8004D66F0,23.59,US Dollar,23.59,US Dollar,Reinvestment,0
9/1/2022 0:00,224,80058F810,224,80058F810,33800.64,US Dollar,33800.64,US Dollar,Reinvestment,0
9/1/2022 0:17,70,10042B660,224,8005902A0,80.89,US Dollar,80.89,US Dollar,Cheque,0
9/1/2022 0:23,70,10042B660,224,8005902A0,133.49,US Dollar,133.49,US Dollar,Credit Card,0
9/1/2022 0:21,224,8005902A0,224,8005902A0,17.47,US Dollar,17.47,US Dollar,Reinvestment,0
9/1/2022 0:06,1217,80058FE90,1217,80058FE90,17.37,US Dollar,17.37,US Dollar,Reinvestment,0
9/1/2022 0:19,1231,800591080,1231,800591080,12.56,US Dollar,12.56,US Dollar,Reinvestment,0
9/1/2022 0:23,11,800591FC0,11,800591FC0,12.92,US Dollar,12.92,US Dollar,Reinvestment,0
9/1/2022 0:13,11,800592930,11,800592930,188.27,US Dollar,188.27,US Dollar,Reinvestment,0
9/1/2022 0:06,11,800592930,11,800592930,19.21,US Dollar,19.21,US Dollar,Reinvestment,0
9/1/2022 0:28,1291,8001E8FE0,1422,8005931F0,319.12,US Dollar,319.12,US Dollar,Cheque,0
9/1/2022 0:15,1291,8001E8FE0,1422,8005931F0,832.77,US Dollar,832.77,US Dollar,Credit Card,0
9/1/2022 0:27,20,800593670,20,800593670,85706.16,US Dollar,85706.16,US Dollar,Reinvestment,0
9/1/2022 0:03,3225,800593C00,3225,800593C00,53843.45,US Dollar,53843.45,US Dollar,Reinvestment,0
9/1/2022 0:15,1639,800593B60,1639,800593B60,14.24,US Dollar,14.24,US Dollar,Reinvestment,0
9/1/2022 0:05,12,800594690,12,800594690,23.37,US Dollar,23.37,US Dollar,Reinvestment,0
9/1/2022 0:23,1,800590C70,1,800590C70,5629.81,US Dollar,5629.81,US Dollar,Reinvestment,0
9/1/2022 0:10,3368,8.01E+55,3368,8.01E+55,8966.27,US Dollar,8966.27,US Dollar,Reinvestment,0
9/1/2022 0:10,1422,800590C20,1422,800590C20,10.09,US Dollar,10.09,US Dollar,Reinvestment,0
9/1/2022 0:17,1,800590C70,1,800590C70,11.25,US Dollar,11.25,US Dollar,Reinvestment,0
9/1/2022 0:25,20,800595AB0,20,800595AB0,9.28,US Dollar,9.28,US Dollar,Reinvestment,0
9/1/2022 0:18,20,8005960D0,20,8005960D0,5343460.43,US Dollar,5343460.43,US Dollar,Reinvestment,0
9/1/2022 0:12,1639,800596B20,1639,800596B20,32370.93,US Dollar,32370.93,US Dollar,Reinvestment,0
9/1/2022 0:14,1394,800597FB0,1394,800597FB0,19.58,US Dollar,19.58,US Dollar,Reinvestment,0
9/1/2022 0:28,11,8005986B0,11,8005986B0,18.58,US Dollar,18.58,US Dollar,Reinvestment,0
9/1/2022 0:12,1639,800598B10,1639,800598B10,3.88,US Dollar,3.88,US Dollar,Reinvestment,0
9/1/2022 0:16,1217,800598FE0,1217,800598FE0,205886.59,US Dollar,205886.59,US Dollar,Reinvestment,0
9/1/2022 0:10,11,800599030,11,800599030,12961.89,US Dollar,12961.89,US Dollar,Reinvestment,0
9/1/2022 0:15,11,800599030,11,800599030,21.04,US Dollar,21.04,US Dollar,Reinvestment,0
9/1/2022 0:14,531,800597DE0,531,800597DE0,41990.43,US Dollar,41990.43,US Dollar,Reinvestment,0
9/1/2022 0:28,224,80005A930,1231,800598CB0,84496.38,US Dollar,84496.38,US Dollar,Cheque,0
9/1/2022 0:14,224,80005A930,1231,800598CB0,12669.51,US Dollar,12669.51,US Dollar,Credit Card,0
9/1/2022 0:07,224,80005A930,1231,800598CB0,206892.07,US Dollar,206892.07,US Dollar,Cash,0
9/1/2022 0:24,224,80005A930,1231,800598CB0,38709.04,US Dollar,38709.04,US Dollar,ACH,0
9/1/2022 0:18,531,800597DE0,531,800597DE0,15.67,US Dollar,15.67,US Dollar,Reinvestment,0
9/1/2022 0:10,1231,800598CB0,1231,800598CB0,13.26,US Dollar,13.26,US Dollar,Reinvestment,0
9/1/2022 0:06,1394,800599910,1394,800599910,7872436.56,US Dollar,7872436.56,US Dollar,Reinvestment,0
9/1/2022 0:00,1394,800599910,1394,800599910,22.55,US Dollar,22.55,US Dollar,Reinvestment,0
9/1/2022 0:21,394,800599960,394,800599960,15.45,US Dollar,15.45,US Dollar,Reinvestment,0
9/1/2022 0:11,1,80059A400,1,80059A400,446683.93,US Dollar,446683.93,US Dollar,Reinvestment,0
9/1/2022 0:20,1217,80059B110,1217,80059B110,244937.51,US Dollar,244937.51,US Dollar,Reinvestment,0
9/1/2022 0:22,1639,800599DD0,1639,800599DD0,2489.11,US Dollar,2489.11,US Dollar,Reinvestment,0
9/1/2022 0:28,70,10042B660,1639,800599DD0,1302583.59,US Dollar,1302583.59,US Dollar,Cheque,0
9/1/2022 0:12,70,10042B660,1639,800599DD0,24870,US Dollar,24870,US Dollar,Credit Card,0
9/1/2022 0:20,70,10042B660,1639,800599DD0,1092744.06,US Dollar,1092744.06,US Dollar,Cash,0
9/1/2022 0:22,531,80030A8F0,12,8005956A0,34179.82,US Dollar,34179.82,US Dollar,Cheque,0
9/1/2022 0:25,531,80030A8F0,12,8005956A0,18296.35,US Dollar,18296.35,US Dollar,Wire,0
9/1/2022 0:22,1,800599D80,1,800599D80,9.49,US Dollar,9.49,US Dollar,Reinvestment,0
9/1/2022 0:04,1639,80059D8A0,1639,80059D8A0,16.16,US Dollar,16.16,US Dollar,Reinvestment,0
9/1/2022 0:21,1422,80059E920,1422,80059E920,13.04,US Dollar,13.04,US Dollar,Reinvestment,0
9/1/2022 0:22,20,8000FC790,12,80059F5D0,4714.8,US Dollar,4714.8,US Dollar,Cheque,0
9/1/2022 0:22,11,80059FC40,11,80059FC40,336987.9,US Dollar,336987.9,US Dollar,Reinvestment,0
9/1/2022 0:00,3258,80059FCE0,3258,80059FCE0,1805.81,US Dollar,1805.81,US Dollar,Reinvestment,0
9/1/2022 0:18,1291,8005A0E90,1291,8005A0E90,275886.84,US Dollar,275886.84,US Dollar,Reinvestment,0
9/1/2022 0:00,394,8005A0FD0,394,8005A0FD0,6336.98,US Dollar,6336.98,US Dollar,Reinvestment,0
9/1/2022 0:15,1291,8005A0E90,1291,8005A0E90,4.49,US Dollar,4.49,US Dollar,Reinvestment,0
9/1/2022 0:19,394,8005A0FD0,394,8005A0FD0,10.41,US Dollar,10.41,US Dollar,Reinvestment,0
9/1/2022 0:08,20,8001DC9B0,1217,8005A1590,2955.73,US Dollar,2955.73,US Dollar,Cheque,0
9/1/2022 0:15,20,8001DC9B0,1217,8005A1590,1313.65,US Dollar,1313.65,US Dollar,Credit Card,0
9/1/2022 0:17,1,8005A1CE0,1,8005A1CE0,24833.32,US Dollar,24833.32,US Dollar,Reinvestment,0
9/1/2022 0:08,224,8005A38E0,224,8005A38E0,177223.93,US Dollar,177223.93,US Dollar,Reinvestment,0
9/1/2022 0:19,224,8005A3D40,224,8005A3D40,1719070.79,US Dollar,1719070.79,US Dollar,Reinvestment,0
9/1/2022 0:23,224,8005A3D40,224,8005A3D40,23.6,US Dollar,23.6,US Dollar,Reinvestment,0
9/1/2022 0:06,1422,8005A3430,1422,8005A3430,433581.32,US Dollar,433581.32,US Dollar,Reinvestment,0
9/1/2022 0:11,20,8005A3B50,20,8005A3B50,15.93,US Dollar,15.93,US Dollar,Reinvestment,0
9/1/2022 0:08,1639,8005A40F0,1639,8005A40F0,10.14,US Dollar,10.14,US Dollar,Reinvestment,0
9/1/2022 0:11,1217,8005A2C50,1217,8005A2C50,288972.1,US Dollar,288972.1,US Dollar,Reinvestment,0
9/1/2022 0:21,349,8005A2D90,349,8005A2D90,4114.12,US Dollar,4114.12,US Dollar,Reinvestment,0
9/1/2022 0:16,1639,8005A25E0,1639,8005A25E0,78065.23,US Dollar,78065.23,US Dollar,Reinvestment,0
